,mR,mG,mB,stdR,stdG,stdB,D1,D2,D3,ID
4007,59.5848853333,94.779824,114.707312,70.8372632246,78.6730754951,83.7750698502,0.159326602444,0.276653257002,0.0245452642891,11029.0
4008,139.156834667,143.294928,153.078426667,86.5414304648,75.2919271379,86.2111530522,0.658883608733,1.00712225177,0.117286266565,18736.0
4009,88.0025209841,86.2698986975,87.910813314,64.7737829709,59.2171583054,47.1308560427,0.344203804161,0.6626902441,0.321454842543,21746.0
4010,123.316990424,113.447113543,89.3656798906,80.4193918922,80.0380304733,73.3631050958,0.122086868971,0.192500653857,0.320259348973,12534.0
4011,154.920042667,119.903488,116.933005333,89.6877365167,84.3993809304,84.3627830091,0.107696807573,0.117528112548,0.0206190469528,25938.0
4012,117.068659218,90.7246843575,111.924310056,84.9536127509,72.3344374483,64.0085760671,0.19473145224,0.367048687699,0.08426869349,13705.0
4013,57.4153441296,72.8093387314,89.6393009447,77.3114622227,71.2359550319,75.8907921163,0.0991921804141,0.309377766776,0.0796569046362,26254.0
4014,68.7357117647,108.855985294,125.381823529,76.6143145047,67.8510071736,61.5734463316,0.281332151851,0.606694153125,0.168568255972,22624.0
4015,167.458800525,150.700467192,82.3882992126,104.154397144,97.3555613446,86.6463666348,0.0441698172563,0.564398956761,0.424871783507,18146.0
4016,119.732424,99.873304,51.8609333333,80.660579255,74.2931804057,37.4077385817,0.118023056203,1.41938607948,1.32078375969,27973.0
4017,74.1123093333,60.934568,70.3915546667,58.2968550777,52.9141507348,53.5319363833,0.0465873473371,0.0659323175634,0.0427243953643,26943.0
4018,84.5552503577,66.5202804006,73.1722718169,76.5737339241,73.9126223731,75.0280794873,0.112757889771,0.235544025582,0.038824674803,29820.0
4019,131.517930667,157.164693333,180.069325333,87.9909779532,77.2224348151,71.6963462528,0.154783727672,0.292038814294,0.0265881042103,14455.0
4020,79.130456,82.1964613333,100.873885333,41.3479643662,45.8770648612,56.8710274372,0.0510645357005,0.171541755311,0.0455889889478,17139.0
4021,101.260474667,103.622645333,108.226072,77.0863353798,78.5346779505,80.192946112,0.0823087453675,0.100459814333,0.0576852726506,19286.0
4022,108.837135977,100.147475921,122.136790368,75.5393560404,63.4018367209,78.2215388384,0.581329819426,1.03161492296,0.145835227286,28572.0
4023,214.115794667,122.977234667,64.74152,81.373235876,54.9629455458,52.8010895224,0.291149086766,0.647588747656,0.198332371941,13353.0
4024,93.8538666667,91.6343413333,86.4675786667,73.6311677465,69.6233974878,65.7996959227,0.0189279202512,0.0629947346297,0.0340733113628,11837.0
4025,136.333947507,147.561212598,122.808427822,69.485882524,61.8912136455,67.6476404668,0.0433742619058,0.135393286894,0.076315922575,24429.0
4026,167.703066667,150.290096,153.133829333,82.4759303631,77.6384146089,85.5807260488,0.353262420085,0.673798635414,0.102817051737,15708.0
4027,24.5939573333,18.5161786667,14.1968346667,58.9243829894,47.5739512435,42.5444940439,0.0999329127037,0.163344963009,0.0327627281891,11623.0
4028,165.274431535,142.279811895,138.684771784,69.5870245824,86.0491013045,95.6925479736,0.273137432079,0.385270877226,0.0489745604891,18543.0
4029,64.7732106667,55.069704,32.68376,77.8187082643,75.6856412451,61.8982775657,0.0142092588267,0.139460140137,0.0969795930271,25715.0
4030,73.392808,57.44276,43.793608,63.2064555185,57.1742774645,48.8405589615,0.0282133899647,0.0863337964831,0.0359123831714,19798.0
4031,62.6370666667,45.7351306667,29.9639333333,81.5662775543,56.3843761714,35.4882476396,0.0595560636602,0.102327537477,0.0174965331359,19101.0
4032,119.879477333,103.196325333,78.361152,95.7425425866,90.6770829135,85.6305227274,0.0164407824119,0.0698881050176,0.0243404913026,11874.0
4033,69.4235938375,34.701837535,25.921789916,66.1340543328,41.4121618557,31.2254582308,0.287469013658,0.365622029549,0.0662226813821,24649.0
4034,173.535952,9.252544,9.797368,46.3069900352,34.4189882119,35.0627529477,1.06069565932,1.08171521649,0.00423902368985,16295.0
4035,118.424504,114.597954667,82.46728,103.722853138,103.163371327,102.641148844,0.0136019350849,0.259700454896,0.218965454984,10242.0
4036,160.833133333,156.164730667,141.299274667,88.2960234562,82.9731644638,89.5672494163,0.107090114302,0.299388364946,0.0785377563858,29260.0
4037,154.48424453,121.309145431,94.6928648649,90.3502885287,90.5796077366,89.0354008813,0.273592139357,0.50845609737,0.151741986898,29966.0
4038,67.4333946667,51.6725386667,42.618072,68.9841826585,58.4084764717,52.4293864705,0.0186341065745,0.0478807372909,0.0122231798893,19067.0
4039,128.099874667,137.702298667,166.754810667,79.6239014098,47.5240248357,55.4253995161,0.28743769412,0.91757538904,0.477275059127,11511.0
4040,20.0752662857,25.1673691429,26.3536548571,50.4320199093,56.0532542817,55.7663366579,0.0279233782105,0.0412132758772,0.00554331174561,11124.0
4041,41.1325621469,54.4741468927,84.1017542373,65.9712839913,70.1863935941,85.2433324548,0.0503795665255,0.195058158415,0.0757762340343,21877.0
4042,191.804570667,184.003506667,180.691093333,90.9935556072,97.8147867811,100.379314898,0.014510266814,0.0404464138595,0.0106820231655,26173.0
4043,143.436762667,118.118317333,118.510738667,104.642297686,110.477156244,109.463465403,0.184822572993,0.167973609686,0.00115238855214,28656.0
4044,58.5513066667,103.1248,120.495533333,75.706459625,59.1638279888,69.6323864212,0.424322978786,0.810450017117,0.0946700997839,13965.0
4045,63.8279866667,91.3412693333,127.519157333,71.9262402054,60.7724756496,75.3424429013,0.324526184334,0.915334072821,0.28672352672,23685.0
4046,83.4763602837,84.6272737589,107.423262411,86.3151261616,77.0657256745,74.1381247479,0.169447464719,0.395363244177,0.0910018700811,21804.0
4047,62.75988,71.095896,115.247562667,74.3265951755,84.6005724564,96.5314625777,0.00353542351352,0.0827060348313,0.0831265592872,25950.0
4048,148.006637427,104.507350877,84.426125731,56.9814327237,46.626915699,38.11329439,0.0745542833572,0.209402474485,0.0471322750655,26939.0
4049,155.797088,132.65304,124.843634667,80.4997548985,77.4856167132,83.6275783253,0.0973341201199,0.309915109429,0.0824693400118,13888.0
4050,118.418507331,104.491818182,103.849868035,86.6473962496,88.8299500227,87.5561771067,0.113518205649,0.104256378995,0.00108764700329,20445.0
4051,121.866026667,89.993232,86.6764106667,96.5128815054,88.5424238027,86.8120707387,0.138186775177,0.208359777384,0.0508458349118,11039.0
4052,222.975768,198.934546667,181.949917333,59.1638448335,77.7535093047,90.3789566717,0.16590256581,0.268309870888,0.032521729672,27983.0
4053,25.970408,17.23248,22.6110346667,61.6498526112,43.4356640069,53.0002748355,0.104221756594,0.0469088911884,0.026293834626,16395.0
4054,182.529691892,152.104564865,146.555,89.1777751643,103.838077501,105.39245484,0.134290132138,0.159497901034,0.00709698929668,19940.0
4055,118.694212824,107.380867667,89.3457571623,76.7036041871,78.0703206895,58.6615531353,0.50418688735,0.541716073928,0.150835235455,13021.0
4056,164.225500701,56.5747910238,59.6655511921,62.7116321748,71.0248301573,62.1903441618,0.414277793876,0.377394146985,0.0152741222412,20195.0
4057,37.2301176471,24.8278766141,21.9211822095,59.2826122341,45.7494610102,32.1324644888,0.0318357995403,0.239924411694,0.126732408724,13686.0
4058,232.693701333,211.045973333,195.296509333,52.0805806911,69.2267419508,84.7181482302,0.176281851316,0.296739953321,0.0318629163775,28907.0
4059,78.132696,102.894314667,83.3070133333,78.6602209322,70.6599129253,70.1108571251,0.324436925667,0.209226436399,0.265964631384,10793.0
4060,133.279530667,129.594736,112.842810667,76.612774957,83.9490179638,95.0537885104,0.20471151807,0.454480641581,0.0994478255775,13754.0
4061,165.915776,147.632192,89.0914053333,96.4800968196,84.4877682505,68.4522304268,0.252438687796,0.916561284425,0.577042681081,28157.0
4062,94.153368,79.979152,57.3805626667,93.7509711003,87.1243526462,78.071956596,0.0125948791243,0.0966925419068,0.0442929559359,22175.0
4063,161.586494253,138.128011494,137.111468391,39.0420738465,42.4110869581,41.5027085749,0.00727165985707,0.00753190983395,0.00434782164461,11498.0
4064,159.203079531,155.849319426,160.42136897,85.6713411446,86.5860042825,91.4856376597,0.059027229773,0.143301332016,0.024572784331,23614.0
4065,65.0930854817,37.5588629579,41.32614654,76.5819690506,52.1915870003,65.678061761,0.568048965,1.05286038296,0.366287373498,16660.0
4066,110.545804196,114.905082517,98.363020979,89.8611210524,88.7914390784,81.6882251555,0.0428452744354,0.0781197500675,0.0555549773926,16938.0
4067,165.68528,156.046594667,162.775048,61.1072891832,78.1614361323,81.4556150178,0.0989047579749,0.159309618702,0.018898321821,11916.0
4068,72.4981229385,71.9433523238,73.4040029985,71.4003104287,72.5661482821,74.1571483786,0.00821716215028,0.0324866478364,0.0138106089484,14409.0
4069,80.4384227886,136.543226387,158.586038981,85.2382314651,69.9260759338,81.5915334666,0.446475380069,0.749974335855,0.071378075705,14413.0
4070,83.3382452316,62.2006839237,54.9783623978,83.3556871277,61.5276133137,49.4554988133,0.0676039099882,0.145918142281,0.04578579065,11929.0
4071,163.808298667,142.580656,134.59464,80.3930127474,92.2963932048,96.9399464304,0.168179118714,0.208730197393,0.0469952249384,26984.0
4072,90.4670917574,60.6814992224,63.1112908243,68.419544715,53.404621574,45.5169708072,0.0928848104045,0.154078394331,0.0268739868922,10224.0
4073,100.232584,103.524826667,107.486245333,84.3332936272,82.1120847113,83.6893848634,0.034941764043,0.147604669558,0.0670173556721,15371.0
4074,162.073074122,138.427297789,119.588145644,80.5741013261,78.6739155303,79.1942416167,0.240122160687,0.423416072878,0.0577612445404,29994.0
4075,60.2676693333,51.251192,51.3722586667,82.4362481181,73.7075027473,74.0691744575,0.109220654684,0.15130854597,0.0109120182195,13174.0
4076,219.449133333,216.077610667,205.227296,63.1454238135,64.655997798,71.1093932135,0.0377740343903,0.128435872065,0.0462707320368,15080.0
4077,73.8957626667,92.12104,117.007117333,67.7573737481,61.8473040532,73.2482800709,0.160043121747,0.409488057812,0.209881446107,12665.0
4078,91.3385413333,98.4963786667,106.70468,100.43630247,69.0373757146,65.3348705218,0.288646082861,0.53197253262,0.28993127426,28460.0
4079,178.50392011,187.786112948,190.989900826,80.8974264391,83.6180559112,84.9887471238,0.0697151018396,0.125902757866,0.0124820751181,18733.0
4080,94.725528,114.465229333,92.086352,83.7969207138,95.7927972884,65.4454766606,0.266330046098,0.42266559167,0.66286260426,15060.0
4081,142.57086236,159.257039326,160.148117978,69.5337792851,72.33737684,83.4296562633,0.394181863468,0.645382074613,0.13206872742,16541.0
4082,100.616002821,105.286070522,109.971156559,59.5405749841,51.0367771104,53.5796225205,0.0999496959053,0.349693535423,0.104264892652,21748.0
4083,88.7981893333,34.218848,17.0572506667,81.4704355403,48.0339548676,20.8646519508,0.312144134778,0.65412640768,0.521313142248,11531.0
4084,68.6743733333,85.0686506667,85.931904,81.3833036067,69.9761400223,79.5084841947,0.354464610719,0.690899471571,0.114893175612,13203.0
4085,67.6440613333,47.064144,45.0202746667,80.3809646683,62.0590894569,57.3484803135,0.0938359394755,0.269937890624,0.0797370244713,11448.0
4086,165.940944,158.397893333,140.116789333,67.0913843281,68.7556187151,69.1241051075,0.115936245529,0.258280286349,0.0435179746159,26560.0
4087,154.071504,138.872922667,109.113538667,80.3561371677,66.2115474371,68.0403391891,0.442227155853,0.79718681428,0.273432411447,19165.0
4088,157.076736,125.334442667,113.931432,77.1180628706,70.783464049,63.1752734733,0.0613612726401,0.110142549152,0.0707610341641,28138.0
4089,73.9981813333,75.5269333333,94.5620133333,81.6772498192,75.1031691825,76.7069184516,0.0882739404605,0.227857128748,0.0586100474722,10634.0
4090,202.708801577,183.202010512,98.1022470434,72.8626774188,73.6239901459,71.0918552803,0.048825400775,0.35750651513,0.255980025822,26928.0
4091,162.801570042,164.933500693,174.028244105,68.3138232775,72.3942665375,75.5839998483,0.0297472004523,0.118170685729,0.0399159559921,13245.0
4092,140.383893475,106.638916112,100.962663116,90.1475293426,88.8851298185,85.1592615691,0.156930360403,0.235152614064,0.0625615584063,12613.0
4093,49.041912,29.117728,16.613632,59.0714314768,44.5409624367,27.9533629659,0.187229390867,0.462396900465,0.295168148826,14353.0
4094,73.3723532537,70.5941168659,65.8292934927,80.1680958161,76.919011995,76.5303547745,0.0466299874864,0.0516925905847,0.00442032903244,11213.0
4095,204.130144772,173.340337802,169.881592493,79.0209590457,93.4017334758,81.9128847134,0.415102442791,0.3845150953,0.036678986273,14590.0
4096,110.782250667,83.660392,93.4176373333,96.7815977475,100.62032114,95.8091695841,0.13062020669,0.124281989256,0.0323002652154,10166.0
4097,169.951282051,134.846944669,117.860609987,81.0479391741,81.6059449439,78.2092647929,0.0792704228117,0.201591022937,0.0580450945077,12710.0
4098,94.8575653333,65.5821706667,24.0492933333,90.887908006,86.4611272036,47.2128926972,0.0694160982482,0.378715683259,0.263929519366,14028.0
4099,144.878805333,144.619592,127.951429333,83.0963109963,81.4951139093,80.5328914558,0.0264998026055,0.0545778285294,0.0525444816817,19422.0
4100,89.146024,85.9423786667,76.7885893333,69.4754483804,54.1187317644,45.3911831255,0.195145113009,0.730114109203,0.327776343915,23033.0
4101,94.5756746667,95.0819786667,93.7270213333,36.2242311721,33.5466191764,33.6089451979,0.0868832510887,0.122085350193,0.0139435196076,28600.0
4102,153.534773333,158.66008,162.006549333,77.6110958829,72.8790546663,87.7536640362,0.496289404916,1.00344970343,0.469454012816,19595.0
4103,180.934941333,133.977949333,135.57548,68.8161009409,102.264155501,98.3723133344,0.230199443996,0.204655956411,0.00418925439776,29006.0
4104,178.063460189,174.458933873,169.777414305,58.2171075469,67.6112170416,80.0502862166,0.106170589172,0.232099533941,0.0452433753598,29614.0
4105,98.2841146667,13.880776,22.1119866667,78.3168994376,49.5578395175,48.4543962676,0.580969838988,0.43717699527,0.0152178085931,10629.0
4106,117.514524634,118.68848735,135.031672437,79.7175245964,72.1700462822,87.8157095877,0.225823956092,0.866078978992,0.359242118321,22976.0
4107,132.648728,125.449264,124.985149333,86.4045483215,87.8326623331,83.8923198757,0.0121192088352,0.0242646881221,0.00794566957276,12994.0
4108,162.883509333,135.389773333,160.016509333,70.5298194567,78.1056898274,82.4575645334,0.295566853166,0.306373767985,0.021944677572,11101.0
4109,112.106010667,130.069589333,172.677904,91.9654333273,72.8065411713,65.7382498766,0.078039680677,0.363689555612,0.136903394118,26535.0
4110,79.8585893333,106.075328,125.281442667,88.8230084026,80.570582988,64.4627242626,0.237257623323,0.715177728926,0.367180346878,11836.0
4111,64.2537226667,64.6196693333,79.5345706667,57.4094123132,60.5981093593,61.6577917612,0.00871452480468,0.0433697123074,0.0238626379171,29437.0
4112,85.2142933333,60.4112373333,43.983768,91.0288217418,90.3153620517,84.8764599355,0.033381200178,0.134037963469,0.048205442014,15048.0
4113,152.382133333,170.263496,175.980296,70.4463212816,68.322642039,77.1653818653,0.20152238441,0.5047267296,0.142637978181,23446.0
4114,206.898889182,191.31982058,134.42007124,65.2407887196,71.6723221862,88.4952844728,0.0695936411384,0.434489894004,0.360775990067,11383.0
4115,28.1340933333,52.6071946667,53.529192,60.1163468865,70.9723243899,72.0074238475,0.112411333779,0.121472405477,0.0067358694877,11979.0
4116,177.761977337,139.640416431,92.5297280453,43.3762771439,46.9731605597,53.3560241636,0.0659757076826,0.221759427063,0.0546172933044,12761.0
4117,150.617189333,129.373288,123.31672,81.0930668635,94.1445393286,94.4256138861,0.127549985653,0.208571831457,0.0502075463798,27573.0
4118,37.167784,27.4322506667,15.69104,79.5043944144,64.6658234054,37.9901164654,0.060785270752,0.143539551106,0.0723535615579,11958.0
4119,143.955570667,165.069866667,160.673008,85.0555175363,61.0753719594,57.0012722568,0.295350743145,0.595805739688,0.0770970894569,22187.0
4120,79.083336,66.3443973333,62.7207066667,88.9722908576,87.5884790054,87.0177134337,0.0413908888528,0.0509215452181,0.00245875382766,17318.0
4121,141.400888,121.296776,90.1733173333,84.8414120628,75.2615357537,65.2613372713,0.0565423484963,0.235312055045,0.10007222623,11639.0
4122,75.5903706667,141.201954667,133.516877333,86.5155346271,56.3859155077,67.3768662808,0.438018531827,1.11922639851,0.448295351254,13734.0
4123,118.751445333,103.981216,110.524536,64.8449259226,61.4825577799,55.6306070731,0.061189281979,0.884038825719,0.707536560541,20343.0
4124,98.0967253333,120.530290667,186.555938667,79.5682136129,78.5722465324,62.4981061809,0.0497685270699,0.39392948779,0.207072709299,24795.0
4125,83.0149333333,77.440144,76.5332453333,86.3199338334,83.2817063942,88.7888009384,0.132847844085,0.314849786343,0.0818532263114,20483.0
4126,61.7772773109,54.3747142857,44.2536890756,76.2503248259,76.7409765742,70.5401937818,0.0266195306751,0.0616019311577,0.0182545627327,20507.0
4127,108.009304,97.3872,105.718061333,84.8605544571,87.7700625431,86.8289703493,0.0246450929654,0.113379167455,0.0597751741787,21597.0
4128,184.238742857,164.15465034,164.567344218,98.0832855202,116.135153058,115.505739155,0.0911228182602,0.0893838875142,0.000266042099831,11075.0
4129,31.5081009296,5.00422045153,5.81441168659,57.5073176773,25.5282079898,25.6199069866,0.561412805431,0.50325286887,0.00562828064354,12261.0
4130,179.52491029,158.988058047,147.566348285,89.1064981213,94.9030646117,99.329503008,0.0580993976725,0.129924549519,0.0215108559885,14710.0
4131,185.49759673,183.207264305,161.511324251,89.7745383619,84.9821297489,98.2833666527,0.0741338271852,0.364763359092,0.171904486788,26268.0
4132,123.187389333,132.493650667,137.017037333,103.722324912,92.1266028446,94.8026737759,0.135964382639,0.310759977643,0.0432226539933,14857.0
4133,128.251455274,134.213538051,129.133327103,85.3257238279,82.1817456945,86.8683318958,0.0339573372705,0.139366202503,0.0504521693644,16877.0
4134,219.115666667,188.357997333,62.7143493333,69.1629575222,81.981461355,69.0355083202,0.26132241443,0.9763756736,1.16886336295,10797.0
4135,190.769770863,141.349785007,29.8748316832,71.4410779772,76.4833994697,18.8557670488,0.184688839995,0.38436684606,0.2495449138,21455.0
4136,217.673848571,189.034131429,153.954028571,62.2324825114,67.8727167207,83.8964159343,0.0881268551685,0.324584966378,0.0901371384503,19491.0
4137,170.45814885,153.277309878,143.41432747,59.9953412222,60.6592891183,61.148368311,0.0045138277399,0.011823083859,0.00270340426065,20886.0
4138,197.950666667,75.4220746667,80.2611733333,72.397424325,88.5626497175,85.7117770933,0.616866538094,0.579221771653,0.00213343435944,27827.0
4139,99.3687706667,78.7420266667,63.5540426667,68.1176801733,53.4387466335,45.2525907257,0.0766666120137,0.241939821144,0.0724738738371,24264.0
4140,172.189298667,135.725728,94.053912,92.2411238043,89.4099762752,69.7187123817,0.111228070466,0.246497233268,0.15998975194,18283.0
4141,58.6411983806,39.8293630229,29.0282051282,58.1796520664,48.3426418462,42.989853156,0.0675063772657,0.21839271892,0.0629943974519,18096.0
4142,55.9564986667,65.4093306667,71.554304,72.8796341989,70.3898046245,68.6494791076,0.015667346514,0.0761035125469,0.0299305947353,25602.0
4143,110.593416,69.8029973333,53.1112693333,74.0076039615,51.6741929202,43.9597187487,0.156844067946,0.486883864539,0.205539310216,12487.0
4144,163.419269333,150.761098667,124.023821333,71.1529170535,74.5929687715,83.5460008092,0.115279596537,0.372279055598,0.156018248124,16460.0
4145,105.933344,94.6228266667,86.7121546667,71.608522805,45.1070715108,46.4897327561,0.189400648307,0.819055786178,0.325534892059,19336.0
4146,85.1519813333,57.973288,46.741464,89.5885014218,74.3568750899,63.5783602531,0.0313475264419,0.0697345576132,0.013301476364,10269.0
4147,179.822340299,137.229713433,44.8133522388,73.0705144283,67.2297032931,61.3487637476,0.200231329995,0.807453593669,0.550515734893,24768.0
4148,43.0303066667,47.9965146667,57.7708613333,75.0594126732,74.3911930709,75.1067201929,0.0154647177619,0.0682513973828,0.0258404775832,18801.0
4149,145.584432,124.662882667,108.494738667,74.9749853167,69.2033552744,65.2072527586,0.109120047568,0.193572556196,0.065148528085,14495.0
4150,62.5683866667,38.6241866667,23.455328,77.8423028817,51.2493458203,32.6063380201,0.0514330143296,0.199094484536,0.0748097951201,25935.0
4151,32.2783173333,48.5117733333,64.875712,52.5117226607,51.2956050105,55.993847595,0.0786694990875,0.261125889983,0.0705214800793,19761.0
4152,123.459629834,90.0326850829,118.925560773,64.7099763891,57.6115956059,50.1657192136,0.273666701035,0.695441847371,0.327564361867,27042.0
4153,65.2944346667,88.6693946667,100.634597333,64.7321382434,76.1325528193,84.2208330575,0.0773564648652,0.12791396827,0.0113042911501,11710.0
4154,63.7542266667,71.2816373333,70.0604026667,86.6522642182,68.4452313051,62.928571631,0.137023447784,0.331312481009,0.0655982169035,21925.0
4155,122.904557333,123.095568,162.713893333,89.2290121281,96.9659083876,82.8184453145,0.167999154207,0.295512879817,0.0525290478916,13995.0
4156,109.78863089,105.244201571,58.0307198953,82.1717560556,74.3077814493,48.5306687322,0.087576358992,0.373252464946,0.291439926246,28738.0
4157,85.0972747875,82.3909433428,78.5472606232,85.1485469823,83.6353747088,82.4228012326,0.00472350524692,0.013352564673,0.00450170872855,28593.0
4158,147.673152,152.678341333,139.5892,62.5597082451,71.6433997125,89.0629923333,0.185938860277,0.427086102847,0.289295788505,16866.0
4159,165.264504993,110.265067047,67.2744621969,60.0722500089,59.4115042794,51.1129342308,0.140125016711,0.425356204359,0.13907217206,25784.0
4160,46.3160281294,45.7609535865,45.6082559775,52.3832023643,52.4241873241,52.1307094306,0.00324504883344,0.00350008672579,0.000793452087412,29456.0
4161,173.731685333,137.744144,112.703162667,67.5042686396,70.1205829152,64.4621394587,0.182149542362,0.386439484795,0.0975104797881,24983.0
4162,202.266517333,130.777381333,152.911992,57.7785260962,77.4462751478,55.7881627223,0.635848716768,0.396109692144,0.262605397335,15165.0
4163,160.785474667,125.300608,58.5491226667,81.7896703026,79.9583623488,60.6942213858,0.0485829241181,0.341831958518,0.23429556518,23076.0
4164,174.80847191,169.368766854,160.510558989,89.190649653,91.4159140701,96.2509908939,0.0106228059022,0.063814877311,0.0274848783845,26808.0
4165,19.2853333333,28.3045671192,18.9773755656,51.797882487,56.2472456624,48.2572417628,0.024651996751,0.0181059102306,0.0498344983712,17501.0
4166,224.88636,212.940338667,214.19916,68.8985741165,72.4832861322,74.5628290367,0.108833645277,0.108077032533,0.0102213269231,20825.0
4167,125.737494286,104.043677143,123.05322,88.0870769306,83.5945801611,79.0517237486,0.109989865838,0.117866966142,0.0461369653806,27875.0
4168,135.717469333,171.238266667,168.392224,74.9246412721,66.4737066992,87.1749531326,0.118613972605,0.454622813872,0.271870056329,10150.0
4169,91.7188186667,79.953912,72.197384,67.6714570731,59.9189745453,56.6562038223,0.0310624596914,0.0822011143332,0.0167071353628,21775.0
4170,40.2361146667,56.305888,62.3267306667,68.3204647662,89.3583875444,97.788210164,0.0386517534118,0.0604673800605,0.00328244428095,10750.0
4171,149.188360526,140.860226316,86.6991131579,79.5648259154,73.2923185115,70.7882344614,0.306617175768,0.70861139897,0.501594128551,25503.0
4172,109.502314667,101.263618667,96.3266586667,75.9433334356,73.0812590377,73.8608403291,0.0109864394605,0.0330130450885,0.0087543574401,10305.0
4173,117.299602667,144.391154667,165.054952,96.156371345,93.6862194243,90.2796504292,0.0588434935173,0.168144007817,0.0418056459273,12914.0
4174,87.9449306667,160.122064,168.662874667,64.1631704072,45.3810951136,50.2448484375,0.381854437899,0.910898867888,0.919915997707,24884.0
4175,29.4766773333,15.634,13.005408,64.0188605963,43.9402603087,41.7863837801,0.188233737307,0.294103192214,0.0185188703326,18726.0
4176,221.879685752,209.575235686,206.837046605,57.6171183886,73.1987995783,74.2997235273,0.0675339903863,0.0999208057123,0.0101225941945,21335.0
4177,79.1584213333,69.2604933333,56.3045733333,74.9449307604,68.7062032854,61.6808017708,0.0233843260209,0.0685239649882,0.0240790943607,14293.0
4178,185.735266667,178.419621333,171.595650667,68.0039669745,75.9519514645,75.3363569972,0.0269939322718,0.0341930719745,0.00473461205974,27428.0
4179,83.3524586667,78.49496,75.8503093333,95.2333837382,95.3887938698,92.1936763018,0.00758459647703,0.013537334948,0.00506582927774,23538.0
4180,185.121546667,175.477709333,158.768072,79.3242991591,85.0260319302,95.5666446626,0.0322917068978,0.0866787802101,0.0271113364556,16056.0
4181,132.025389333,116.305224,113.247437333,76.7450969946,79.7793212199,77.7716679095,0.0360775090486,0.0582332676572,0.00577103222122,21028.0
4182,51.0370906667,124.182474667,146.857733333,68.5848526543,50.8478043741,56.3779025759,0.660053764244,1.11839783514,0.169084561432,22716.0
4183,156.485543018,157.228143865,140.176778561,78.9453299776,67.0452324718,74.7260274666,0.799009158496,0.965883120132,0.373834614442,25310.0
4184,160.04320904,111.704511299,131.65779096,71.6671497896,59.5356601109,53.5210055947,0.511282651387,0.244859107502,0.251582726787,22024.0
4185,13.5380453333,11.3660106667,11.54736,36.9850143782,33.2567327949,33.4236630303,0.0198541920472,0.017303796115,0.000699495674071,14217.0
4186,217.904141333,173.149138667,87.816528,74.9084240064,73.5533411545,51.6412464802,0.0612634941,0.383196710486,0.249057812038,13479.0
4187,225.153077333,195.231928,152.32256,53.6420815094,60.7431026653,88.1577952408,0.178691589926,0.445170608565,0.13200366777,24388.0
4188,124.027565934,79.6445796703,79.5523406593,79.9139587685,86.9663547296,87.595214958,0.33175700076,0.444484585543,0.0521227420136,22081.0
4189,100.435482667,73.9649146667,42.3069306667,86.4935961416,71.2043070117,54.5470283599,0.072852666475,0.460677511674,0.265708146966,13981.0
4190,90.583504,69.7210293333,44.7919973333,97.6502779673,80.9705534914,52.8711338655,0.0451173045904,0.164237153911,0.0791211730885,14698.0
4191,122.918,44.0055066667,26.826632,70.3911149791,52.2546486769,43.5182462829,0.273115669429,0.552352369288,0.202274094404,18763.0
4192,122.331197333,118.611808,78.1332826667,85.0635200247,65.1270857348,54.9057138836,0.175760048321,0.305164522602,0.0936812278163,29362.0
4193,141.96991029,119.135036939,94.0908073879,79.6677727366,75.9051321167,69.543657076,0.0956911602808,0.200741617175,0.0713213036422,23395.0
4194,195.807083947,194.331684831,190.902235641,63.2643620457,63.4556043004,64.3762618757,0.0249434422848,0.0455432375281,0.00431663023464,18465.0
4195,193.019496,172.921002667,169.567730667,90.2145631771,103.07850732,103.984810964,0.164176766392,0.195886856755,0.0253845618994,25921.0
4196,93.3773413333,69.9000746667,58.7049013333,72.9921713806,66.181150823,57.1357469375,0.0492126501837,0.0976015289145,0.0459115871436,18899.0
4197,137.521069767,117.782821705,105.760576227,89.9106005052,81.8012567046,86.3302841147,0.102079352625,0.292541810632,0.0551215497543,16429.0
4198,57.400568,54.266848,54.1615653333,91.6187073834,85.4503410573,84.381911462,0.0636073852981,0.177218044418,0.0432034725967,25269.0
4199,153.45781686,61.777247093,43.1250959302,79.3542101849,39.0610122829,29.7373914921,0.238492715845,0.4503430767,0.101015222676,17653.0
4200,89.4432517581,86.8397102672,91.3938424754,77.4511611853,76.7027513174,72.459911041,0.0484651256531,0.12993394423,0.0709140492178,24975.0
4201,60.6861216216,38.8701189189,29.2530189189,68.5579070436,55.7643932804,48.1206493331,0.0490235920748,0.112587212663,0.0215757842773,11788.0
4202,115.215069333,67.1695386667,56.6082213333,75.4211172098,76.6785943227,67.7679606905,0.0755210296048,0.160899775121,0.0257794783292,18875.0
4203,127.464232984,88.6371910995,85.8348167539,80.328104614,83.1755228579,78.6267204581,0.141576113938,0.277624073643,0.077844500724,27805.0
4204,160.423725333,191.320797333,204.258437333,91.884745144,76.1055415486,65.4466735351,0.072279334137,0.143936203946,0.0211467088539,26444.0
4205,145.235210667,114.259424,113.762666667,52.3832226444,94.3213392073,95.9315637641,0.537636292587,0.618103291911,0.0190639198637,11597.0
4206,171.761106667,156.787277333,142.102277333,75.4614185526,74.9356621091,73.854236209,0.0689281026308,0.132308423363,0.0341531447502,11085.0
4207,46.9283173333,32.9142266667,32.9016053333,72.8346111515,54.2553379027,52.2379050992,0.0514084087353,0.0202979900737,0.0231968074295,14720.0
